model,channel,root_family_id,rank_change_raw,rank_change_centered
bge_m3_1024d,zh_char,ROOT-591A,420.8,2005.3
bge_m3_1024d,zh_char,ROOT-5927,-453.8333333333333,3691.6666666666665
bge_m3_1024d,zh_char,ROOT-5929,-2308.6,-1421.8
bge_m3_1024d,zh_char,ROOT-592B,-363.0,65.5
bge_m3_1024d,zh_char,ROOT-592C,-454.3333333333333,1245.8333333333333
bge_m3_1024d,zh_char,ROOT-592D,-266.8333333333333,-2170.8333333333335
bge_m3_1024d,zh_char,ROOT-592E,-1234.076923076923,388.6923076923077
bge_m3_1024d,zh_char,ROOT-5937,-483.4,-527.8
bge_m3_1024d,zh_char,ROOT-593E,-790.0833333333334,162.58333333333334
bge_m3_1024d,zh_char,ROOT-5944,243.57142857142858,2143.4285714285716
bge_m3_1024d,zh_char,ROOT-5949,-1047.1666666666667,-1199.6666666666667
bge_m3_1024d,zh_char,ROOT-5950,5651.5,1797.75
bge_m3_1024d,zh_char,ROOT-595A,377.55555555555554,-886.3333333333334
bge_m3_1024d,zh_char,ROOT-5967,-1210.0,-1228.8
bge_m3_1024d,zh_char,ROOT-5973,-99.26086956521739,506.0
bge_m3_1024d,zh_char,ROOT-599F,66.85714285714286,-625.7142857142857
bge_m3_1024d,zh_char,ROOT-59A5,867.75,-2269.5
bge_m3_1024d,zh_char,ROOT-59BB,-22.166666666666668,262.8333333333333
bge_m3_1024d,zh_char,ROOT-59BE,436.2,-1037.6
bge_m3_1024d,zh_char,ROOT-5A41,-1392.4117647058824,432.47058823529414
bge_m3_1024d,zh_char,ROOT-5B5A,-640.0,535.2307692307693
bge_m3_1024d,zh_char,ROOT-5B81,502.0,618.1666666666666
bge_m3_1024d,zh_char,ROOT-5B83,-765.9,348.8
bge_m3_1024d,zh_char,ROOT-5B89,-1531.3333333333333,104.16666666666667
bge_m3_1024d,zh_char,ROOT-5B97,894.625,645.875
bge_m3_1024d,zh_char,ROOT-5B98,-203.2,241.8
bge_m3_1024d,zh_char,ROOT-5B9A,3638.25,849.25
bge_m3_1024d,zh_char,ROOT-5BA3,948.8,1244.2
bge_m3_1024d,zh_char,ROOT-5BB3,-660.1666666666666,-145.5
bge_m3_1024d,zh_char,ROOT-5BC5,894.8333333333334,3925.5
bge_m3_1024d,zh_char,ROOT-5BCD,-1388.3333333333333,393.3333333333333
bge_m3_1024d,zh_char,ROOT-5BF8,-2970.6,-683.6
bge_m3_1024d,zh_char,ROOT-5BFD,522.2,-855.4
bge_m3_1024d,zh_char,ROOT-5C07,16.2,-68.0
bge_m3_1024d,zh_char,ROOT-5C08,-139.6,2543.0666666666666
bge_m3_1024d,zh_char,ROOT-5C09,277.2,-1203.0
bge_m3_1024d,zh_char,ROOT-5C0A,-2140.8888888888887,-189.44444444444446
bge_m3_1024d,zh_char,ROOT-5C0F,-608.0952380952381,28.61904761904762
bge_m3_1024d,zh_char,ROOT-5C17,429.7142857142857,150.64285714285714
bge_m3_1024d,zh_char,ROOT-5C1A,-856.1538461538462,-312.7307692307692
bge_m3_1024d,zh_char,ROOT-5C1E,258.14285714285717,2684.0
bge_m3_1024d,zh_char,ROOT-5C28,874.75,5547.5
bge_m3_1024d,zh_char,ROOT-5C39,-284.9,801.9
bge_m3_1024d,zh_char,ROOT-5C4B,-537.0,315.1666666666667
bge_m3_1024d,zh_char,ROOT-5C6F,-841.1111111111111,-1288.2222222222222
bge_m3_1024d,zh_char,ROOT-5C70,584.2,-682.0
bge_m3_1024d,zh_char,ROOT-5CA1,-386.3333333333333,532.5
bge_m3_1024d,zh_char,ROOT-5DC2,-278.6666666666667,3672.1666666666665
bge_m3_1024d,zh_char,ROOT-5DDD,-1297.6,503.4
bge_m3_1024d,zh_char,ROOT-5DE0,-600.3333333333334,152.53333333333333
bge_m3_1024d,zh_char,ROOT-5DE4,-32.166666666666664,516.5
bge_m3_1024d,zh_char,ROOT-5DE5,-1655.9642857142858,171.89285714285714
bge_m3_1024d,zh_char,ROOT-5DE8,-240.0,-455.2
bge_m3_1024d,zh_char,ROOT-5DF1,-1117.9166666666667,665.4166666666666
bge_m3_1024d,zh_char,ROOT-5DF3,-2549.0,-2324.5
bge_m3_1024d,zh_char,ROOT-5DF4,-1725.642857142857,-261.7857142857143
bge_m3_1024d,zh_char,ROOT-5E0C,532.0,-864.6666666666666
bge_m3_1024d,zh_char,ROOT-5E1D,-259.42857142857144,-37.857142857142854
bge_m3_1024d,zh_char,ROOT-5E36,133.0,3218.6
bge_m3_1024d,zh_char,ROOT-5E72,-448.5357142857143,485.82142857142856
bge_m3_1024d,zh_char,ROOT-5E73,-1431.7777777777778,-207.33333333333334
bge_m3_1024d,zh_char,ROOT-5E7A,148.71428571428572,284.57142857142856
bge_m3_1024d,zh_char,ROOT-5E9A,1401.0,-470.0
bge_m3_1024d,zh_char,ROOT-5EB6,543.5,-2141.25
bge_m3_1024d,zh_char,ROOT-5EFA,-600.3333333333334,-855.8333333333334
bge_m3_1024d,zh_char,ROOT-5F0B,-737.25,144.0625
bge_m3_1024d,zh_char,ROOT-5F15,248.4,3029.8
bge_m3_1024d,zh_char,ROOT-5F17,-545.0714285714286,704.5714285714286
bge_m3_1024d,zh_char,ROOT-5F1F,-2055.5454545454545,-6.0
bge_m3_1024d,zh_char,ROOT-5F31,-968.0,-1228.0
bge_m3_1024d,zh_char,ROOT-5F54,-996.5,-337.125
bge_m3_1024d,zh_char,ROOT-5F56,-843.5,624.0
bge_m3_1024d,zh_char,ROOT-5F57,630.2,3449.8
bge_m3_1024d,zh_char,ROOT-5F9E,91.71428571428571,1110.0
bge_m3_1024d,zh_char,ROOT-5FC5,124.06666666666666,2764.2
bge_m3_1024d,zh_char,ROOT-601D,-183.4,-918.2
bge_m3_1024d,zh_char,ROOT-60A4,-838.2,-1640.6
bge_m3_1024d,zh_char,ROOT-610F,-857.0,-2509.6
bge_m3_1024d,zh_char,ROOT-620D,309.875,339.75
bge_m3_1024d,zh_char,ROOT-6211,-846.2222222222222,-345.3333333333333
bge_m3_1024d,zh_char,ROOT-6212,-2873.75,-1643.25
bge_m3_1024d,zh_char,ROOT-6214,-2131.25,159.8125
bge_m3_1024d,zh_char,ROOT-6216,-480.61538461538464,-395.53846153846155
bge_m3_1024d,zh_char,ROOT-6236,-416.3333333333333,-129.83333333333334
bge_m3_1024d,zh_char,ROOT-6241,311.0,785.0
bge_m3_1024d,zh_char,ROOT-624B,831.5333333333333,1893.9333333333334
bge_m3_1024d,zh_char,ROOT-624D,-291.8,732.0
bge_m3_1024d,zh_char,ROOT-652F,-1824.8666666666666,418.6
bge_m3_1024d,zh_char,ROOT-6538,226.13333333333333,552.3333333333334
bge_m3_1024d,zh_char,ROOT-6544,-478.1666666666667,1427.5833333333333
bge_m3_1024d,zh_char,ROOT-6556,-1746.75,306.25
bge_m3_1024d,zh_char,ROOT-656B,-287.1111111111111,573.7777777777778
bge_m3_1024d,zh_char,ROOT-6587,2537.6,633.5
bge_m3_1024d,zh_char,ROOT-65A4,-2.1363636363636362,718.3181818181819
bge_m3_1024d,zh_char,ROOT-65AC,43.333333333333336,147.66666666666666
bge_m3_1024d,zh_char,ROOT-65B9,-296.6842105263158,362.6842105263158
bge_m3_1024d,zh_char,ROOT-65C1,4755.2,-31.2
bge_m3_1024d,zh_char,ROOT-65CF,-690.6,3146.4
bge_m3_1024d,zh_char,ROOT-65E6,-483.7826086956522,476.7826086956522
bge_m3_1024d,zh_char,ROOT-65E8,-1951.1818181818182,-85.81818181818181
bge_m3_1024d,zh_char,ROOT-65EC,354.6923076923077,892.9230769230769
bge_m3_1024d,zh_char,ROOT-6606,-753.8888888888889,636.1111111111111
bge_m3_1024d,zh_char,ROOT-660C,-845.3333333333334,318.0
bge_m3_1024d,zh_char,ROOT-660F,709.75,1601.5
bge_m3_1024d,zh_char,ROOT-6613,-1144.0,170.66666666666666
bge_m3_1024d,zh_char,ROOT-6614,-1499.0,-1728.75
bge_m3_1024d,zh_char,ROOT-661C,-1065.047619047619,1081.904761904762
bge_m3_1024d,zh_char,ROOT-661F,141.25,176.0
bge_m3_1024d,zh_char,ROOT-662F,-349.0,1633.388888888889
bge_m3_1024d,zh_char,ROOT-66FC,-1503.3076923076924,98.61538461538461
bge_m3_1024d,zh_char,ROOT-66FE,191.44444444444446,-228.66666666666666
bge_m3_1024d,zh_char,ROOT-6701,-704.2857142857143,-232.0
bge_m3_1024d,zh_char,ROOT-6703,-1295.5,1638.6666666666667
bge_m3_1024d,zh_char,ROOT-670B,-1276.2727272727273,-46.90909090909091
bge_m3_1024d,zh_char,ROOT-672A,-1272.4285714285713,-42.857142857142854
bge_m3_1024d,zh_char,ROOT-672B,-1770.5,-29.833333333333332
bge_m3_1024d,zh_char,ROOT-672E,-2065.2,-803.0
bge_m3_1024d,zh_char,ROOT-6731,268.3333333333333,862.9166666666666
bge_m3_1024d,zh_char,ROOT-675F,-323.77777777777777,1724.4444444444443
bge_m3_1024d,zh_char,ROOT-6771,-2393.3333333333335,-77.41666666666667
bge_m3_1024d,zh_char,ROOT-6797,-1160.5555555555557,100.77777777777777
bge_m3_1024d,zh_char,ROOT-679C,-2453.3333333333335,-28.166666666666668
bge_m3_1024d,zh_char,ROOT-67BC,-1026.5833333333333,-588.5833333333334
bge_m3_1024d,zh_char,ROOT-67D0,-2137.8,-1400.4
bge_m3_1024d,zh_char,ROOT-67EC,-941.4615384615385,274.6923076923077
bge_m3_1024d,zh_char,ROOT-6A02,-1900.7272727272727,543.5454545454545
bge_m3_1024d,zh_char,ROOT-6B2E,1179.4444444444443,511.77777777777777
bge_m3_1024d,zh_char,ROOT-6B62,-164.25,60.0
bge_m3_1024d,zh_char,ROOT-6B63,-2401.0,-723.0
bge_m3_1024d,zh_char,ROOT-6BB5,-2015.0,-1088.4
bge_m3_1024d,zh_char,ROOT-6BB8,-3395.6,2.4
bge_m3_1024d,zh_char,ROOT-6BB9,1044.8333333333333,3639.3333333333335
bge_m3_1024d,zh_char,ROOT-6BCE,1743.5,225.25
bge_m3_1024d,zh_char,ROOT-6BD4,101.91666666666667,399.5833333333333
bge_m3_1024d,zh_char,ROOT-6BDA,-6.25,3070.75
bge_m3_1024d,zh_char,ROOT-6BDB,-295.6666666666667,166.83333333333334
bge_m3_1024d,zh_char,ROOT-6C0F,-1062.6666666666667,466.3333333333333
bge_m3_1024d,zh_char,ROOT-6C10,48.5,386.125
bge_m3_1024d,zh_char,ROOT-6C11,499.8,-412.8
bge_m3_1024d,zh_char,ROOT-6C14,-399.6666666666667,-1588.6666666666667
bge_m3_1024d,zh_char,ROOT-6C42,102.4,590.9
bge_m3_1024d,zh_char,ROOT-6C93,-176.5,1742.75
bge_m3_1024d,zh_char,ROOT-6C99,2917.25,1220.5
bge_m3_1024d,zh_char,ROOT-708E,-114.0,1840.375
bge_m3_1024d,zh_char,ROOT-7097,-916.6,291.8666666666667
bge_m3_1024d,zh_char,ROOT-7121,1078.8,36.6
bge_m3_1024d,zh_char,ROOT-7126,-834.0,-159.44444444444446
bge_m3_1024d,zh_char,ROOT-718F,-434.8,-645.6
bge_m3_1024d,zh_char,ROOT-71D5,-474.4,-1369.8
bge_m3_1024d,zh_char,ROOT-722D,-886.2857142857143,-33.0
bge_m3_1024d,zh_char,ROOT-7230,781.3636363636364,-23.0
bge_m3_1024d,zh_char,ROOT-7235,-948.25,2657.25
bge_m3_1024d,zh_char,ROOT-7236,-810.3529411764706,-202.0
bge_m3_1024d,zh_char,ROOT-723B,4938.0,889.0
bge_m3_1024d,zh_char,ROOT-723E,292.0,684.25
bge_m3_1024d,zh_char,ROOT-723F,-760.0769230769231,543.5384615384615
bge_m3_1024d,zh_char,ROOT-7259,1209.3333333333333,-132.83333333333334
bge_m3_1024d,zh_char,ROOT-72AE,482.2307692307692,-559.3076923076923
bge_m3_1024d,zh_char,ROOT-7312,-1485.4,-193.8
bge_m3_1024d,zh_char,ROOT-7384,-600.2222222222222,683.7777777777778
bge_m3_1024d,zh_char,ROOT-74DC,-676.8,1161.0
bge_m3_1024d,zh_char,ROOT-7518,-727.1,-316.7
bge_m3_1024d,zh_char,ROOT-751A,788.5384615384615,512.7692307692307
bge_m3_1024d,zh_char,ROOT-751F,-1877.5714285714287,-165.85714285714286
bge_m3_1024d,zh_char,ROOT-7528,1491.0625,953.875
bge_m3_1024d,zh_char,ROOT-752B,43.57575757575758,-53.84848484848485
bge_m3_1024d,zh_char,ROOT-7531,-2285.9375,366.625
bge_m3_1024d,zh_char,ROOT-7532,-676.875,-23.875
bge_m3_1024d,zh_char,ROOT-7533,-419.8,-545.8
bge_m3_1024d,zh_char,ROOT-7539,-148.8,443.0
bge_m3_1024d,zh_char,ROOT-754F,883.75,2852.25
bge_m3_1024d,zh_char,ROOT-7550,-321.6666666666667,-10.666666666666666
bge_m3_1024d,zh_char,ROOT-7562,-203.8,3112.2
bge_m3_1024d,zh_char,ROOT-757A,-1919.25,-89.25
bge_m3_1024d,zh_char,ROOT-757E,-323.57142857142856,-1638.7142857142858
bge_m3_1024d,zh_char,ROOT-758B,-130.2,-617.4
bge_m3_1024d,zh_char,ROOT-758C,352.55555555555554,1762.5555555555557
bge_m3_1024d,zh_char,ROOT-7591,86.5,1029.0
bge_m3_1024d,zh_char,ROOT-7678,-337.0,2751.75
bge_m3_1024d,zh_char,ROOT-767D,988.8666666666667,241.2
bge_m3_1024d,zh_char,ROOT-7686,-12.375,11.5
bge_m3_1024d,zh_char,ROOT-7687,77.66666666666667,803.8333333333334
bge_m3_1024d,zh_char,ROOT-76AE,404.8333333333333,289.1111111111111
bge_m3_1024d,zh_char,ROOT-76CA,279.7142857142857,-1976.857142857143
bge_m3_1024d,zh_char,ROOT-76E1,-1277.5,-1117.25
bge_m3_1024d,zh_char,ROOT-76E3,403.4166666666667,69.08333333333333
bge_m3_1024d,zh_char,ROOT-76F4,-491.8,-831.0
bge_m3_1024d,zh_char,ROOT-76F8,-3228.8333333333335,-184.83333333333334
bge_m3_1024d,zh_char,ROOT-7714,-1837.5,40.5
bge_m3_1024d,zh_char,ROOT-771E,773.0,30.166666666666668
bge_m3_1024d,zh_char,ROOT-7758,607.75,3069.75
bge_m3_1024d,zh_char,ROOT-776A,450.14285714285717,536.8571428571429
bge_m3_1024d,zh_char,ROOT-77DB,-32.083333333333336,-126.33333333333333
bge_m3_1024d,zh_char,ROOT-77DE,350.9,3443.2
bge_m3_1024d,zh_char,ROOT-77E2,4367.0,618.3333333333334
bge_m3_1024d,zh_char,ROOT-77F3,684.0,2013.375
bge_m3_1024d,zh_char,ROOT-793A,-639.0,2697.75
bge_m3_1024d,zh_char,ROOT-79B9,1963.6,-629.2
bge_m3_1024d,zh_char,ROOT-79BA,-127.0909090909091,743.4545454545455
bge_m3_1024d,zh_char,ROOT-79BB,238.66666666666666,1267.0833333333333
bge_m3_1024d,zh_char,ROOT-79BE,152.57142857142858,544.5
bge_m3_1024d,zh_char,ROOT-79CB,354.57142857142856,-456.57142857142856
bge_m3_1024d,zh_char,ROOT-79DD,-48.25,-1191.5
bge_m3_1024d,zh_char,ROOT-79E6,1938.6,958.4
bge_m3_1024d,zh_char,ROOT-7ACB,-1453.875,104.875
bge_m3_1024d,zh_char,ROOT-7AE0,-1619.4,-200.8
bge_m3_1024d,zh_char,ROOT-7AE5,15.76923076923077,-347.2307692307692
bge_m3_1024d,zh_char,ROOT-7C73,-263.75,-146.75
bge_m3_1024d,zh_char,ROOT-7F8A,-1020.8,-53.3
bge_m3_1024d,zh_char,ROOT-7FA9,-1501.2727272727273,20.09090909090909
bge_m3_1024d,zh_char,ROOT-7FCF,335.8333333333333,2687.5555555555557
bge_m3_1024d,zh_char,ROOT-7FD2,-654.5,860.0
bge_m3_1024d,zh_char,ROOT-7FDF,144.1818181818182,995.9090909090909
bge_m3_1024d,zh_char,ROOT-800C,783.1111111111111,5555.666666666667
bge_m3_1024d,zh_char,ROOT-8011,-792.8,-242.2
bge_m3_1024d,zh_char,ROOT-8033,-761.6666666666666,-90.38888888888889
bge_m3_1024d,zh_char,ROOT-8076,641.0,1529.142857142857
bge_m3_1024d,zh_char,ROOT-807F,-574.0909090909091,221.54545454545453
bge_m3_1024d,zh_char,ROOT-8099,-983.1666666666666,908.8333333333334
bge_m3_1024d,zh_char,ROOT-81E4,-530.0,230.75
bge_m3_1024d,zh_char,ROOT-81EA,351.75,2655.25
bge_m3_1024d,zh_char,ROOT-81F3,-1340.5333333333333,995.3333333333334
bge_m3_1024d,zh_char,ROOT-81FD,-1668.076923076923,764.3846153846154
bge_m3_1024d,zh_char,ROOT-81FE,-451.6,-1080.2
bge_m3_1024d,zh_char,ROOT-8200,-98.33333333333333,363.0
bge_m3_1024d,zh_char,ROOT-8201,489.75,267.25
bge_m3_1024d,zh_char,ROOT-822C,-1313.8333333333333,-2115.0
bge_m3_1024d,zh_char,ROOT-826F,-800.0,580.5833333333334
bge_m3_1024d,zh_char,ROOT-82BB,-1368.7777777777778,41.44444444444444
bge_m3_1024d,zh_char,ROOT-82E5,28.833333333333332,-2534.5
bge_m3_1024d,zh_char,ROOT-830D,724.4,-406.0
bge_m3_1024d,zh_char,ROOT-83AB,-135.88888888888889,303.1111111111111
bge_m3_1024d,zh_char,ROOT-83D0,-445.0,159.33333333333334
bge_m3_1024d,zh_char,ROOT-842C,-170.42857142857142,186.28571428571428
bge_m3_1024d,zh_char,ROOT-8499,484.57142857142856,-574.5714285714286
bge_m3_1024d,zh_char,ROOT-84A6,-200.22222222222223,665.2222222222222
bge_m3_1024d,zh_char,ROOT-8511,-1112.5,1352.0
bge_m3_1024d,zh_char,ROOT-86A4,-920.5,-2371.75
bge_m3_1024d,zh_char,ROOT-8700,-1114.5,176.35714285714286
bge_m3_1024d,zh_char,ROOT-8881,-982.8,-1049.0
bge_m3_1024d,zh_char,ROOT-8944,-367.0833333333333,-37.0
bge_m3_1024d,zh_char,ROOT-898B,-631.9,-370.2
bge_m3_1024d,zh_char,ROOT-89D2,-859.4,197.4
bge_m3_1024d,zh_char,ROOT-89E3,-1564.0,-1363.75
bge_m3_1024d,zh_char,ROOT-8A79,1504.3333333333333,748.5
bge_m3_1024d,zh_char,ROOT-8C37,-1424.0,317.29411764705884
bge_m3_1024d,zh_char,ROOT-8C46,-80.8,-309.3333333333333
bge_m3_1024d,zh_char,ROOT-8C48,319.9166666666667,49.25
bge_m3_1024d,zh_char,ROOT-8C56,224.0,1290.5
bge_m3_1024d,zh_char,ROOT-8C61,-2473.5,-1359.5
bge_m3_1024d,zh_char,ROOT-8C66,-314.75,796.25
bge_m3_1024d,zh_char,ROOT-8C9E,-361.0,1648.5
bge_m3_1024d,zh_char,ROOT-8CAC,2183.5714285714284,1537.857142857143
bge_m3_1024d,zh_char,ROOT-8CB4,-927.75,-180.5
bge_m3_1024d,zh_char,ROOT-8CCF,-1659.625,112.0
bge_m3_1024d,zh_char,ROOT-8D0A,365.2857142857143,-1130.4285714285713
bge_m3_1024d,zh_char,ROOT-8DB3,2205.5,-924.75
bge_m3_1024d,zh_char,ROOT-8ECD,107.36842105263158,1764.6842105263158
bge_m3_1024d,zh_char,ROOT-8F9B,-545.0,-1535.2
bge_m3_1024d,zh_char,ROOT-8F9F,-731.7777777777778,-391.3888888888889
bge_m3_1024d,zh_char,ROOT-8FA1,1547.6,837.6
bge_m3_1024d,zh_char,ROOT-8FB0,-127.14285714285714,352.7857142857143
bge_m3_1024d,zh_char,ROOT-8FB1,-543.0,3611.1666666666665
bge_m3_1024d,zh_char,ROOT-9023,522.1666666666666,-413.0
bge_m3_1024d,zh_char,ROOT-9091,399.75,2521.25
bge_m3_1024d,zh_char,ROOT-9109,-1580.0,-820.0
bge_m3_1024d,zh_char,ROOT-914B,331.44444444444446,3394.3333333333335
bge_m3_1024d,zh_char,ROOT-91C6,127.8,-207.85
bge_m3_1024d,zh_char,ROOT-91CC,86.54545454545455,311.90909090909093
bge_m3_1024d,zh_char,ROOT-9577,-873.4,-49.8
bge_m3_1024d,zh_char,ROOT-9580,212.14285714285714,-796.2857142857143
bge_m3_1024d,zh_char,ROOT-96B6,1820.5,2435.5
bge_m3_1024d,zh_char,ROOT-96B9,46.206896551724135,422.7931034482759
bge_m3_1024d,zh_char,ROOT-96BA,-619.8,1013.0
bge_m3_1024d,zh_char,ROOT-96BB,-321.3333333333333,2608.1666666666665
bge_m3_1024d,zh_char,ROOT-96E3,-1123.75,-1266.5
bge_m3_1024d,zh_char,ROOT-9700,-781.7272727272727,165.36363636363637
bge_m3_1024d,zh_char,ROOT-9752,-660.5294117647059,-67.47058823529412
bge_m3_1024d,zh_char,ROOT-975E,142.125,397.6666666666667
bge_m3_1024d,zh_char,ROOT-9762,1107.0,3753.0
bge_m3_1024d,zh_char,ROOT-99AC,-411.6,249.0
bge_m3_1024d,zh_char,ROOT-9AD8,86.39393939393939,-143.6060606060606
bge_m3_1024d,zh_char,ROOT-9B32,256.2,2623.6
bge_m3_1024d,zh_char,ROOT-9B3C,-1023.9230769230769,278.0
bge_m3_1024d,zh_char,ROOT-9B5A,438.25,316.75
bge_m3_1024d,zh_char,ROOT-9E7F,-1697.75,168.75
bge_m3_1024d,zh_char,ROOT-9E83,544.0,5521.8
bge_m3_1024d,zh_char,ROOT-9E97,615.5,-424.5
bge_m3_1024d,zh_char,ROOT-9F4A,-265.0,-365.3636363636364
bge_m3_1024d,zh_char,ROOT-9F8D,-868.8333333333334,237.58333333333334
bge_m3_1024d,zh_char,ROOT-9FA0,400.8,3309.6
gte_multilingual_base_768d,cn_def,ROOT-20000,27.5,42.6
gte_multilingual_base_768d,cn_def,ROOT-200A4,543.5,636.0
gte_multilingual_base_768d,cn_def,ROOT-2123C,122.2,415.8
gte_multilingual_base_768d,cn_def,ROOT-219CD,635.8888888888889,579.5555555555555
gte_multilingual_base_768d,cn_def,ROOT-21FE7,-879.5,-1279.75
gte_multilingual_base_768d,cn_def,ROOT-23386,348.25,164.25
gte_multilingual_base_768d,cn_def,ROOT-233DF,97.5,-333.6666666666667
gte_multilingual_base_768d,cn_def,ROOT-2394F,226.1875,199.0625
gte_multilingual_base_768d,cn_def,ROOT-239BC,1039.25,1246.25
gte_multilingual_base_768d,cn_def,ROOT-23A8A,-378.0,-370.4
gte_multilingual_base_768d,cn_def,ROOT-25055,47.25,-54.0
gte_multilingual_base_768d,cn_def,ROOT-271A3,-37.81818181818182,-211.54545454545453
gte_multilingual_base_768d,cn_def,ROOT-27DA0,510.0,293.1666666666667
gte_multilingual_base_768d,cn_def,ROOT-3431,-340.7142857142857,-343.0
gte_multilingual_base_768d,cn_def,ROOT-34BC,-740.25,-669.5
gte_multilingual_base_768d,cn_def,ROOT-34DE,331.375,524.0
gte_multilingual_base_768d,cn_def,ROOT-3563,193.15384615384616,463.53846153846155
gte_multilingual_base_768d,cn_def,ROOT-37A2,561.5,356.5833333333333
gte_multilingual_base_768d,cn_def,ROOT-382F,84.66666666666667,78.2
gte_multilingual_base_768d,cn_def,ROOT-3840,-71.25,75.0
gte_multilingual_base_768d,cn_def,ROOT-39B0,298.4,231.0
gte_multilingual_base_768d,cn_def,ROOT-4020,980.25,926.5
gte_multilingual_base_768d,cn_def,ROOT-41C2,104.93333333333334,20.733333333333334
gte_multilingual_base_768d,cn_def,ROOT-4343,-240.0,-683.75
gte_multilingual_base_768d,cn_def,ROOT-470C,285.90909090909093,290.90909090909093
gte_multilingual_base_768d,cn_def,ROOT-4E00,34.5,-1.25
gte_multilingual_base_768d,cn_def,ROOT-4E01,119.71428571428571,24.642857142857142
gte_multilingual_base_768d,cn_def,ROOT-4E02,-217.0,-522.75
gte_multilingual_base_768d,cn_def,ROOT-4E0D,1010.4,982.0
gte_multilingual_base_768d,cn_def,ROOT-4E11,498.5,863.0
gte_multilingual_base_768d,cn_def,ROOT-4E14,-51.25,-161.75
gte_multilingual_base_768d,cn_def,ROOT-4E29,432.5,306.5
gte_multilingual_base_768d,cn_def,ROOT-4E2D,323.5,282.8333333333333
gte_multilingual_base_768d,cn_def,ROOT-4E30,-108.83333333333333,-28.5
gte_multilingual_base_768d,cn_def,ROOT-4E36,580.5714285714286,792.0
gte_multilingual_base_768d,cn_def,ROOT-4E3F,106.13333333333334,141.4
gte_multilingual_base_768d,cn_def,ROOT-4E43,-145.75,248.75
gte_multilingual_base_768d,cn_def,ROOT-4E47,310.6,70.2
gte_multilingual_base_768d,cn_def,ROOT-4E4D,172.9090909090909,81.18181818181819
gte_multilingual_base_768d,cn_def,ROOT-4E4F,-647.2,-974.4
gte_multilingual_base_768d,cn_def,ROOT-4E59,-551.75,-635.25
gte_multilingual_base_768d,cn_def,ROOT-4E5D,362.85714285714283,551.4285714285714
gte_multilingual_base_768d,cn_def,ROOT-4E5F,-701.5,-746.75
gte_multilingual_base_768d,cn_def,ROOT-4E88,526.5714285714286,1114.7142857142858
gte_multilingual_base_768d,cn_def,ROOT-4E8C,469.85714285714283,348.2857142857143
gte_multilingual_base_768d,cn_def,ROOT-4E8E,-136.4,-290.6
gte_multilingual_base_768d,cn_def,ROOT-4E8F,-142.8,-400.2
gte_multilingual_base_768d,cn_def,ROOT-4E91,230.0,186.8
gte_multilingual_base_768d,cn_def,ROOT-4E94,161.1818181818182,255.8181818181818
gte_multilingual_base_768d,cn_def,ROOT-4E9E,-61.0,-66.0
gte_multilingual_base_768d,cn_def,ROOT-4EA1,-148.0,-141.25
gte_multilingual_base_768d,cn_def,ROOT-4EA2,129.66666666666666,116.11111111111111
gte_multilingual_base_768d,cn_def,ROOT-4EA4,272.8333333333333,300.5
gte_multilingual_base_768d,cn_def,ROOT-4EA5,144.66666666666666,96.41666666666667
gte_multilingual_base_768d,cn_def,ROOT-4EAC,211.14285714285714,205.57142857142858
gte_multilingual_base_768d,cn_def,ROOT-4ECA,301.6190476190476,239.42857142857142
gte_multilingual_base_768d,cn_def,ROOT-4EE4,138.92307692307693,-40.30769230769231
gte_multilingual_base_768d,cn_def,ROOT-4F59,114.28571428571429,258.7142857142857
gte_multilingual_base_768d,cn_def,ROOT-4F96,-94.0,-64.14285714285714
gte_multilingual_base_768d,cn_def,ROOT-5009,-116.5,-138.75
gte_multilingual_base_768d,cn_def,ROOT-501D,-842.4,-727.2
gte_multilingual_base_768d,cn_def,ROOT-50C9,590.4,509.9
gte_multilingual_base_768d,cn_def,ROOT-5143,-271.375,-235.75
gte_multilingual_base_768d,cn_def,ROOT-5146,237.77777777777777,173.11111111111111
gte_multilingual_base_768d,cn_def,ROOT-5149,-96.0,-321.6
gte_multilingual_base_768d,cn_def,ROOT-514D,1525.5,1151.8333333333333
gte_multilingual_base_768d,cn_def,ROOT-5152,-1.5,39.25
gte_multilingual_base_768d,cn_def,ROOT-5165,-603.5,-244.25
gte_multilingual_base_768d,cn_def,ROOT-5168,-121.8,72.6
gte_multilingual_base_768d,cn_def,ROOT-516A,740.3,755.1
gte_multilingual_base_768d,cn_def,ROOT-516C,-73.0,-221.85714285714286
gte_multilingual_base_768d,cn_def,ROOT-5171,614.7142857142857,1076.2857142857142
gte_multilingual_base_768d,cn_def,ROOT-5176,377.1,392.3
gte_multilingual_base_768d,cn_def,ROOT-517C,551.0,845.25
gte_multilingual_base_768d,cn_def,ROOT-5183,367.8,126.0
gte_multilingual_base_768d,cn_def,ROOT-518E,370.6363636363636,449.54545454545456
gte_multilingual_base_768d,cn_def,ROOT-5193,586.8571428571429,722.4285714285714
gte_multilingual_base_768d,cn_def,ROOT-5198,13.333333333333334,-104.5
gte_multilingual_base_768d,cn_def,ROOT-51A5,-172.0,-285.5
gte_multilingual_base_768d,cn_def,ROOT-51E0,-166.0,-131.8
gte_multilingual_base_768d,cn_def,ROOT-51E1,-20.714285714285715,-119.85714285714286
