model,channel,minimum_other_training_families,eligible_heldout_edges_raw,candidate_anchor_count_raw,candidate_character_count_raw,inverse_percent_rank_improved_raw,inverse_percent_rank_worsened_raw,inverse_top1_rescues_raw,inverse_top1_losses_raw,inverse_net_top1_gain_raw,inverse_baseline_recall_at_1_raw,inverse_baseline_recall_at_5_raw,inverse_baseline_recall_at_10_raw,inverse_baseline_mrr_raw,inverse_baseline_median_rank_raw,inverse_offset_recall_at_1_raw,inverse_offset_recall_at_5_raw,inverse_offset_recall_at_10_raw,inverse_offset_mrr_raw,inverse_offset_median_rank_raw,inverse_baseline_mean_percentile_rank_raw,inverse_offset_mean_percentile_rank_raw,forward_baseline_recall_at_1_raw,forward_baseline_recall_at_5_raw,forward_baseline_recall_at_10_raw,forward_baseline_mrr_raw,forward_baseline_median_rank_raw,forward_offset_recall_at_1_raw,forward_offset_recall_at_5_raw,forward_offset_recall_at_10_raw,forward_offset_mrr_raw,forward_offset_median_rank_raw,human_interpretation_raw,uniform_top1_reference_raw,eligible_heldout_edges_centered,candidate_anchor_count_centered,candidate_character_count_centered,inverse_percent_rank_improved_centered,inverse_percent_rank_worsened_centered,inverse_top1_rescues_centered,inverse_top1_losses_centered,inverse_net_top1_gain_centered,inverse_baseline_recall_at_1_centered,inverse_baseline_recall_at_5_centered,inverse_baseline_recall_at_10_centered,inverse_baseline_mrr_centered,inverse_baseline_median_rank_centered,inverse_offset_recall_at_1_centered,inverse_offset_recall_at_5_centered,inverse_offset_recall_at_10_centered,inverse_offset_mrr_centered,inverse_offset_median_rank_centered,inverse_baseline_mean_percentile_rank_centered,inverse_offset_mean_percentile_rank_centered,forward_baseline_recall_at_1_centered,forward_baseline_recall_at_5_centered,forward_baseline_recall_at_10_centered,forward_baseline_mrr_centered,forward_baseline_median_rank_centered,forward_offset_recall_at_1_centered,forward_offset_recall_at_5_centered,forward_offset_recall_at_10_centered,forward_offset_mrr_centered,forward_offset_median_rank_centered,human_interpretation_centered,uniform_top1_reference_centered,eligible_heldout_edges_centered_minus_raw,candidate_anchor_count_centered_minus_raw,candidate_character_count_centered_minus_raw,inverse_percent_rank_improved_centered_minus_raw,inverse_percent_rank_worsened_centered_minus_raw,inverse_top1_rescues_centered_minus_raw,inverse_top1_losses_centered_minus_raw,inverse_net_top1_gain_centered_minus_raw,inverse_baseline_recall_at_1_centered_minus_raw,inverse_baseline_recall_at_5_centered_minus_raw,inverse_baseline_recall_at_10_centered_minus_raw,inverse_baseline_mrr_centered_minus_raw,inverse_baseline_median_rank_centered_minus_raw,inverse_offset_recall_at_1_centered_minus_raw,inverse_offset_recall_at_5_centered_minus_raw,inverse_offset_recall_at_10_centered_minus_raw,inverse_offset_mrr_centered_minus_raw,inverse_offset_median_rank_centered_minus_raw,inverse_baseline_mean_percentile_rank_centered_minus_raw,inverse_offset_mean_percentile_rank_centered_minus_raw,forward_baseline_recall_at_1_centered_minus_raw,forward_baseline_recall_at_5_centered_minus_raw,forward_baseline_recall_at_10_centered_minus_raw,forward_baseline_mrr_centered_minus_raw,forward_baseline_median_rank_centered_minus_raw,forward_offset_recall_at_1_centered_minus_raw,forward_offset_recall_at_5_centered_minus_raw,forward_offset_recall_at_10_centered_minus_raw,forward_offset_mrr_centered_minus_raw,forward_offset_median_rank_centered_minus_raw,uniform_top1_reference_centered_minus_raw
bge_m3_1024d,zh_char,5,5179,1171,11150,58.94960417068932,33.7130720216258,11,7,4,0.0144815601467464,0.0310870824483491,0.0403552809422668,0.0268577182330114,487.0,0.0152539100212396,0.0326317821973353,0.043830855377486,0.0284777995643925,483.0,0.5612169791548051,0.5650227826709773,0.0104267233056574,0.0173778721760957,0.0233635837034176,0.0151898189623733,5050.0,0.0113921606487738,0.0191156593937053,0.0233635837034176,0.0158383441082312,5625.0,,,5179,1171,11150,47.17126858466886,41.45587951341958,15,7,8,0.0152539100212396,0.0341764819463216,0.0446032052519791,0.0288783150726854,452.0,0.0167986097702259,0.0353350067580614,0.0476926047499517,0.0305336329834285,464.0,0.5751864449296386,0.575200802715767,0.0100405483684108,0.0179571345819656,0.0225912338289245,0.0152902645541417,4435.0,0.0119714230546437,0.0227843212975477,0.0301216451052326,0.0192618797668547,4021.0,,,0,0,0,-11.77833558602046,7.7428074917937835,4,0,4,0.0007723498744931986,0.0030893994979724997,0.004247924309712298,0.002020596839674,-35.0,0.0015446997489863001,0.0027032245607261016,0.003861749372465695,0.0020558334190360003,-19.0,0.01396946577483349,0.010178020044789737,-0.0003861749372465993,0.0005792624058699007,-0.000772349874493098,0.000100445591768401,-615.0,0.000579262405869899,0.0036686619038424004,0.006758061401815001,0.0034235356586235013,-1604.0,
bge_m3_1024d,zh_char,8,5073,1171,11150,59.43228858663513,33.27419672777449,11,7,4,0.0141927853341218,0.0307510348905972,0.0402128917800118,0.0265880964009743,488.0,0.0149812734082397,0.0325251330573625,0.0437610881135422,0.028317770830584,483.0,0.5612025117051728,0.5660727734057125,0.0098561009264734,0.0169524935935343,0.0230632761679479,0.0146896299417666,5048.0,0.0110388330376503,0.0187265917602996,0.0230632761679479,0.0155078175782645,5624.0,,,5073,1171,11150,47.38813325448453,41.21821407451212,15,7,8,0.0149812734082397,0.0339049871870687,0.0443524541691306,0.0286312664504012,452.0,0.0165582495564754,0.035284841316775,0.0475064064656022,0.0303711167039862,462.0,0.5756630123277077,0.5763158737138631,0.0094618568894145,0.0175438596491228,0.02227478809383,0.014799580021751,4442.0,0.0114330770747092,0.0224719101123595,0.0297654247979499,0.0188191147486414,4021.0,,,0,0,0,-12.044155332150602,7.944017346737631,4,0,4,0.0007884880741178997,0.003153952296471498,0.004139562389118799,0.0020431700494269005,-36.0,0.0015769761482357005,0.002759708259412498,0.0037453183520599967,0.0020533458734021993,-21.0,0.0144605006225349,0.010243100308150566,-0.00039424403705889954,0.0005913660555884985,-0.0007884880741178997,0.00010995007998440033,-606.0,0.0003942440370589013,0.003745318352059903,0.006702148630002,0.0033112971703768996,-1603.0,
gte_multilingual_base_768d,cn_def,3,2960,1053,6039,54.15540540540541,43.648648648648646,4,7,-3,0.0135135135135135,0.0266891891891891,0.0364864864864864,0.0239187024573885,517.0,0.0125,0.0256756756756756,0.0334459459459459,0.023379496474856,500.0,0.5197664037611757,0.5249441218785326,0.0050675675675675,0.0118243243243243,0.0162162162162162,0.0096640466095366,2664.0,0.0057432432432432,0.0155405405405405,0.0233108108108108,0.0150759831193492,923.0,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 1.35% before relation subtraction and 1.25% afterward.",0.0009496676163342,2960,1053,6039,54.18918918918919,43.51351351351352,2,8,-6,0.0131756756756756,0.025,0.0327702702702702,0.0234242271230704,465.0,0.0111486486486486,0.025,0.0317567567567567,0.0227665623234808,448.0,0.5426356489569417,0.5490160312403659,0.0050675675675675,0.0121621621621621,0.0158783783783783,0.0095787268077112,2690.0,0.0054054054054054,0.0175675675675675,0.0263513513513513,0.015600013024185,805.5,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 1.32% before relation subtraction and 1.11% afterward.",0.0009496676163342,0,0,0,0.03378378378378244,-0.13513513513512265,-2,1,-3,-0.0003378378378379003,-0.001689189189189099,-0.003716216216216199,-0.0004944753343180987,-52.0,-0.0013513513513514,-0.0006756756756755994,-0.0016891891891891997,-0.000612934151375203,-52.0,0.022869245195766053,0.024071909361833344,0.0,0.0003378378378377997,-0.0003378378378379003,-8.531980182540158e-05,26.0,-0.00033783783783780056,0.0020270270270269994,0.003040540540540499,0.0005240299048358005,-117.5,0.0
gte_multilingual_base_768d,cn_def,5,2883,1053,6039,54.075615678113074,43.66978841484565,4,7,-3,0.0138744363510232,0.0270551508844953,0.0360735345126604,0.0242111284152166,517.0,0.0128338536246964,0.0256677072493929,0.0336455081512313,0.023493650661305,501.0,0.5194525664410092,0.5241661819845983,0.0052029136316337,0.0121401318071453,0.0166493236212278,0.0098324979011299,2664.0,0.0058966354491848,0.0159556018036767,0.0232396808879639,0.015211527702628,917.0,,,2883,1053,6039,54.31841831425598,43.35761359694762,2,8,-6,0.0135275754422476,0.0253208463406174,0.0332986472424557,0.023664211100373,466.0,0.0114464099895941,0.0253208463406174,0.0319112036073534,0.0229942085658195,449.0,0.5419164263039266,0.5480969469645715,0.0052029136316337,0.0124869927159209,0.0163024627124523,0.0097589827968279,2701.0,0.0055497745404092,0.0176899063475546,0.0263614290669441,0.0156099522637465,806.0,,,0,0,0,0.24280263614290476,-0.3121748178980255,-2,1,-3,-0.00034686090877560083,-0.0017343045438779,-0.0027748872702046956,-0.0005469173148436,-51.0,-0.0013874436351022992,-0.0003468609087755002,-0.0017343045438779,-0.0004994420954855007,-52.0,0.022463859862917324,0.02393076497997315,0.0,0.0003468609087755991,-0.0003468609087755002,-7.351510430200076e-05,37.0,-0.00034686090877559996,0.0017343045438779,0.0031217481789801993,0.0003984245611185003,-111.0,
gte_multilingual_base_768d,cn_def,8,2790,1053,6039,54.33691756272402,43.333333333333336,4,7,-3,0.014336917562724,0.0279569892473118,0.0369175627240143,0.0248523640317449,515.5,0.0132616487455197,0.0265232974910394,0.0347670250896057,0.0241132380111371,499.0,0.521846763972362,0.5263151259931586,0.0053763440860215,0.0125448028673835,0.0172043010752688,0.0101213379984035,2661.0,0.0057347670250896,0.0161290322580645,0.0232974910394265,0.014935169719171,921.5,,,2790,1053,6039,54.33691756272402,43.297491039426525,2,8,-6,0.0139784946236559,0.0261648745519713,0.0340501792114695,0.0242638201043781,465.0,0.0118279569892473,0.0261648745519713,0.0329749103942652,0.0235895011420343,448.0,0.5430836638183627,0.549120977963122,0.0053763440860215,0.0129032258064516,0.0168458781362007,0.0100573584870116,2684.0,0.0053763440860215,0.017921146953405,0.0261648745519713,0.0153885716444188,804.0,,,0,0,0,0.0,-0.035842293906810596,-2,1,-3,-0.0003584229390680999,-0.0017921146953405014,-0.0028673835125447994,-0.0005885439273668018,-50.5,-0.0014336917562724014,-0.00035842293906810166,-0.0017921146953404979,-0.0005237368691028005,-51.0,0.021236899846000745,0.02280585196996343,0.0,0.0003584229390680999,-0.0003584229390680982,-6.397951139189978e-05,23.0,-0.0003584229390680999,0.0017921146953405014,0.0028673835125447994,0.00045340192524779936,-117.5,
gte_multilingual_base_768d,en_def_translated_cn_def,3,2960,1053,6039,53.783783783783775,43.88513513513514,10,2,8,0.0091216216216216,0.0243243243243243,0.031081081081081,0.0204950757336287,475.0,0.0118243243243243,0.0246621621621621,0.0307432432432432,0.0223570361996291,480.0,0.5313450570342205,0.5336967552152914,0.0054054054054054,0.0114864864864864,0.0182432432432432,0.0097171608252149,2723.5,0.0064189189189189,0.0179054054054054,0.0260135135135135,0.0153945870769726,914.0,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 0.91% before relation subtraction and 1.18% afterward.",0.0009496676163342,2960,1053,6039,54.02027027027027,43.85135135135136,8,3,5,0.0111486486486486,0.0256756756756756,0.0324324324324324,0.0219467995889208,467.0,0.0128378378378378,0.0256756756756756,0.0341216216216216,0.0236748528230461,469.0,0.5414133953344981,0.541160980372007,0.006081081081081,0.0118243243243243,0.0175675675675675,0.0103450284209006,2705.5,0.006081081081081,0.0168918918918918,0.0266891891891891,0.0158620923412354,809.5,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 1.11% before relation subtraction and 1.28% afterward.",0.0009496676163342,0,0,0,0.2364864864864913,-0.033783783783775334,-2,1,-3,0.002027027027027001,0.0013513513513512994,0.0013513513513514,0.0014517238552920995,-8.0,0.0010135135135134997,0.0010135135135134997,0.0033783783783783994,0.001317816623416998,-11.0,0.010068338300277535,0.0074642251567156315,0.0006756756756756003,0.0003378378378379003,-0.0006756756756757,0.0006278675956856994,-18.0,-0.0003378378378379003,-0.0010135135135136003,0.0006756756756755994,0.00046750526426279915,-104.5,0.0
gte_multilingual_base_768d,en_def_translated_cn_def,5,2883,1053,6039,53.93687131460284,43.73916059660076,10,2,8,0.0090183836281651,0.0246271245230662,0.0315643426985778,0.0205855937939695,476.0,0.0117932708983697,0.0249739854318418,0.0312174817898022,0.0225066655379947,481.0,0.5314472936276509,0.5340065468347953,0.0055497745404092,0.0114464099895941,0.0183836281651057,0.0097790587068757,2728.0,0.006590357266736,0.0180367672563302,0.0263614290669441,0.0156021446619516,903.0,,,2883,1053,6039,54.28373222337842,43.56573014221297,8,3,5,0.0110995490808185,0.0260145681581685,0.0326049254249046,0.0220258379605575,467.0,0.0128338536246964,0.0260145681581685,0.0343392299687825,0.0238264075954086,469.0,0.5413094197135694,0.5415052708350644,0.0062434963579604,0.0117932708983697,0.0176899063475546,0.0104170141319568,2704.0,0.0062434963579604,0.0169961845300034,0.0270551508844953,0.0160466506744952,805.0,,,0,0,0,0.3468609087755823,-0.17343045438779114,-2,1,-3,0.0020811654526534003,0.0013874436351022992,0.0010405827263267955,0.0014402441665880006,-9.0,0.0010405827263267001,0.0010405827263267019,0.0031217481789802964,0.0013197420574139022,-12.0,0.009862126085918521,0.007498724000269075,0.0006937218175511999,0.0003468609087755991,-0.0006937218175510976,0.0006379554250810996,-24.0,-0.00034686090877559996,-0.001040582726326799,0.0006937218175512017,0.00044450601254359887,-98.0,
gte_multilingual_base_768d,en_def_translated_cn_def,8,2790,1053,6039,54.15770609318996,43.47670250896057,10,2,8,0.0093189964157706,0.025089605734767,0.032258064516129,0.0211044640356123,474.0,0.0121863799283154,0.0258064516129032,0.032258064516129,0.0231413236571476,478.5,0.5333793286724723,0.5364150210556441,0.0057347670250896,0.0118279569892473,0.0189964157706093,0.0100676259598834,2723.5,0.0068100358422939,0.017921146953405,0.0254480286738351,0.0154066333716593,932.0,,,2790,1053,6039,54.55197132616488,43.2258064516129,8,3,5,0.0114695340501792,0.0268817204301075,0.0333333333333333,0.0226003936235155,466.5,0.0132616487455197,0.0268817204301075,0.0354838709677419,0.0244930122583391,464.0,0.5423729506521117,0.5432829769546316,0.0064516129032258,0.0121863799283154,0.0182795698924731,0.0107352571136138,2702.5,0.0064516129032258,0.0168458781362007,0.0254480286738351,0.0158073843911608,812.0,,,0,0,0,0.39426523297492366,-0.2508960573476742,-2,1,-3,0.0021505376344085995,0.0017921146953404979,0.0010752688172043015,0.0014959295879031984,-7.5,0.0010752688172043015,0.001075268817204298,0.0032258064516129045,0.001351688601191503,-14.5,0.008993621979639377,0.006867955898987477,0.0007168458781362007,0.0003584229390680999,-0.0007168458781361998,0.0006676311537304001,-21.0,-0.0003584229390680999,-0.001075268817204298,0.0,0.0004007510195014989,-120.0,
gte_multilingual_base_768d,en_gloss_unihan,3,4648,1155,9152,55.33562822719449,41.93201376936317,12,8,4,0.0124784853700516,0.0335628227194492,0.0447504302925989,0.026217583417673,523.0,0.0133390705679862,0.0324870912220309,0.0423838209982788,0.0266147826759043,509.5,0.5399161637886033,0.5523120583348498,0.0055938037865748,0.0120481927710843,0.0163511187607573,0.0100721280354618,4121.5,0.0075301204819277,0.0197934595524956,0.031196213425129,0.0168289536573952,1208.5,"Across 4,648 held-out cases, the correct phonophore/source anchor was rank 1 in 1.25% before relation subtraction and 1.33% afterward.",0.0008658008658008,4648,1155,9152,55.529259896729776,41.99655765920826,7,5,2,0.0133390705679862,0.0337779690189328,0.0462564543889845,0.0265060797221993,525.0,0.0137693631669535,0.0324870912220309,0.0449655765920826,0.0271025871313972,490.0,0.5443022399078861,0.558204158550518,0.0060240963855421,0.0120481927710843,0.0157056798623063,0.0102452625655087,4168.5,0.0068846815834767,0.0197934595524956,0.0305507745266781,0.0172146943192051,1017.5,"Across 4,648 held-out cases, the correct phonophore/source anchor was rank 1 in 1.33% before relation subtraction and 1.38% afterward.",0.0008658008658008,0,0,0,0.19363166953528577,0.06454388984509052,-5,-3,-2,0.0008605851979345998,0.00021514629948359704,0.0015060240963856025,0.0002884963045262992,2.0,0.0004302925989672999,0.0,0.002581755593803796,0.0004878044554928983,-19.5,0.004386076119282767,0.005892100215668217,0.0004302925989672999,0.0,-0.0006454388984509993,0.0001731345300469006,47.0,-0.0006454388984510001,0.0,-0.0006454388984508987,0.00038574066180989755,-191.0,0.0
gte_multilingual_base_768d,en_gloss_unihan,5,4585,1155,9152,55.35441657579062,41.91930207197383,12,8,4,0.0124318429661941,0.0335877862595419,0.0444929116684841,0.0261324472359185,521.0,0.0133042529989094,0.0324972737186477,0.0423118865866957,0.0265773506878107,508.0,0.5406880245847264,0.5526787486132346,0.0056706652126499,0.0122137404580152,0.0163576881134133,0.0101653414100012,4101.0,0.0076335877862595,0.0194111232279171,0.0305343511450381,0.0167415372990117,1209.0,,,4585,1155,9152,55.55070883315159,41.94111232279171,7,5,2,0.0135223555070883,0.0338058887677208,0.0462377317339149,0.0266100471777469,524.0,0.013958560523446,0.0327153762268266,0.0449291166848418,0.027266220384366,490.0,0.544801732724259,0.5584892715867619,0.0061068702290076,0.0119956379498364,0.0157033805888767,0.0103120311592659,4155.0,0.006979280261723,0.0194111232279171,0.0298800436205016,0.0171221362355064,1018.0,,,0,0,0,0.196292257360966,0.021810250817878796,-5,-3,-2,0.0010905125408941993,0.00021810250817889953,0.0017448200654308008,0.0004775999418283987,3.0,0.0006543075245365997,0.00021810250817889953,0.0026172300981461005,0.0006888696965553012,-18.0,0.004113708139532601,0.0058105229735272435,0.0004362050163576993,-0.00021810250817879892,-0.000654307524536598,0.00014668974926470082,54.0,-0.0006543075245365,0.0,-0.0006543075245365008,0.0003805989364946971,-191.0,
gte_multilingual_base_768d,en_gloss_unihan,8,4472,1155,9152,55.4561717352415,41.77101967799642,12,8,4,0.0125223613595706,0.033989266547406,0.045169946332737,0.0263769852662896,517.0,0.0134168157423971,0.0328711985688729,0.0429338103756708,0.0268617072829274,505.0,0.5428035951795575,0.5548616773577477,0.0055903398926654,0.012298747763864,0.0165474060822898,0.0101792215820299,4081.5,0.0073792486583184,0.0190071556350626,0.0301878354203935,0.0164460643322863,1200.5,,,4472,1155,9152,55.59033989266548,41.86046511627907,7,5,2,0.0136404293381037,0.0342128801431127,0.0469588550983899,0.0268521582674227,523.0,0.0140876565295169,0.0330948121645796,0.0456171735241502,0.0275804575550139,487.0,0.5461934532759972,0.560264639133387,0.0060375670840787,0.0120751341681574,0.0158765652951699,0.0103235063967153,4141.5,0.0067084078711985,0.0192307692307692,0.0288461538461538,0.0167639597582103,1016.5,,,0,0,0,0.1341681574239857,0.08944543828265239,-5,-3,-2,0.0011180679785331004,0.0002236135957067037,0.001788908765652901,0.00047517300113309943,6.0,0.0006708407871197988,0.0002236135957067037,0.0026833631484793966,0.0007187502720864998,-18.0,0.0033898580964397684,0.005402961775639259,0.0004472271914133007,-0.0002236135957065996,-0.0006708407871198994,0.00014428481468539874,60.0,-0.0006708407871199003,0.0002236135957065996,-0.0013416815742397017,0.0003178954259239995,-184.0,
gte_multilingual_base_768d,zh_char,3,5240,1171,11150,57.38549618320611,35.43893129770993,15,13,2,0.0169847328244274,0.0389312977099236,0.0522900763358778,0.0314120642576548,460.0,0.0173664122137404,0.0381679389312977,0.0536259541984732,0.0327660410392827,436.5,0.5787223527109023,0.5891386116004436,0.0068702290076335,0.0169847328244274,0.0223282442748091,0.0124162452887977,5073.5,0.0083969465648854,0.0179389312977099,0.0225190839694656,0.013674400561954,5631.5,"Across 5,240 held-out cases, the correct phonophore/source anchor was rank 1 in 1.70% before relation subtraction and 1.74% afterward.",0.0008539709649871,5240,1171,11150,50.13358778625954,39.71374045801527,17,9,8,0.0158396946564885,0.0364503816793893,0.05,0.0308774755083021,440.0,0.0173664122137404,0.0372137404580152,0.0494274809160305,0.0322318254711935,433.0,0.5806167221243558,0.5881131336856527,0.007442748091603,0.0154580152671755,0.0219465648854961,0.0129942706741154,4500.5,0.0095419847328244,0.0225190839694656,0.032442748091603,0.017890501564624,3797.0,"Across 5,240 held-out cases, the correct phonophore/source anchor was rank 1 in 1.58% before relation subtraction and 1.74% afterward.",0.0008539709649871,0,0,0,-7.251908396946568,4.274809160305345,2,-4,6,-0.0011450381679389,-0.002480916030534304,-0.0022900763358778,-0.000534588749352697,-20.0,0.0,-0.0009541984732824998,-0.004198473282442702,-0.0005342155680891983,-3.5,0.001894369413453445,-0.0010254779147909066,0.0005725190839695003,-0.0015267175572518995,-0.0003816793893130013,0.000578025385317699,-573.0,0.0011450381679390005,0.0045801526717557,0.009923664122137403,0.0042161010026699995,-1834.5,0.0
gte_multilingual_base_768d,zh_char,5,5179,1171,11150,57.50144815601468,35.25777177061209,15,13,2,0.0171847847074724,0.0393898435991504,0.0529059664027804,0.0317258780828873,460.0,0.017570959644719,0.0386174937246572,0.0540644912145201,0.0330729490698703,434.0,0.5788079076744842,0.58970959314655,0.0069511488704383,0.0171847847074724,0.0225912338289245,0.0125522158455014,5082.0,0.0084958486194245,0.0181502220505889,0.0227843212975477,0.0138151115412251,5633.0,,,5179,1171,11150,50.22205058891678,39.5829310677737,17,9,8,0.0160262598957327,0.0368797065070476,0.050588916779301,0.0311759122822318,440.0,0.017570959644719,0.0376520563815408,0.0498165669048078,0.0325263651146962,433.0,0.5805334825222834,0.5882257902145912,0.0075304112763081,0.0156400849584861,0.0222050588916779,0.0131394686032826,4470.0,0.0096543734311643,0.0227843212975477,0.0328248696659586,0.0180792109742676,3757.0,,,0,0,0,-7.279397567097902,4.325159297161612,2,-4,6,-0.0011585248117397008,-0.0025101370921028,-0.0023170496234793947,-0.0005499658006554997,-20.0,0.0,-0.000965437343116396,-0.0042479243097123046,-0.0005465839551741028,-1.0,0.0017255748477992272,-0.001483802931958822,0.0005792624058698001,-0.0015446997489863001,-0.0003861749372465993,0.0005872527577812005,-612.0,0.0011585248117397997,0.0046340992469588,0.010040548368410899,0.0042640994330425,-1876.0,
gte_multilingual_base_768d,zh_char,8,5073,1171,11150,57.658190419869904,35.14685590380445,15,13,2,0.0171496156120638,0.039030159668835,0.0528287009658978,0.0315714883814548,460.0,0.0175438596491228,0.0382416715947171,0.0538143110585452,0.0329750287995119,431.0,0.579691377680733,0.5909591755245215,0.0068992706485314,0.0169524935935343,0.02227478809383,0.012381963334661,5090.0,0.0086733688152966,0.0181352257047112,0.0228661541494184,0.0138979320918636,5633.0,,,5073,1171,11150,50.34496353242657,39.46382810959984,17,9,8,0.015966883500887,0.0364675734279519,0.0504632367435442,0.0310018264722452,437.0,0.0175438596491228,0.0372560615020697,0.0494776266508969,0.0323995711767944,432.0,0.5810489924032206,0.5886720546685064,0.0074906367041198,0.0153755174452986,0.0218805440567711,0.0129729457991112,4482.0,0.0094618568894145,0.0224719101123595,0.032328011038833,0.017824514721435,3761.0,,,0,0,0,-7.313226887443335,4.316972205795388,2,-4,6,-0.0011827321111767992,-0.0025625862408831038,-0.0023654642223535985,-0.0005696619092095991,-23.0,0.0,-0.0009856100926474015,-0.0043366844076482974,-0.0005754576227174971,1.0,0.0013576147224876323,-0.0022871208560151235,0.0005913660555883996,-0.0015769761482357005,-0.00039424403705889954,0.0005909824644502008,-608.0,0.0007884880741178997,0.004336684407648301,0.009461856889414602,0.003926582629571402,-1872.0,
qwen3_0.6b_1024d,cn_def,3,2960,1053,6039,54.560810810810814,43.310810810810814,4,7,-3,0.0118243243243243,0.0219594594594594,0.0347972972972972,0.0218676011923865,480.0,0.0108108108108108,0.0222972972972973,0.0337837837837837,0.0218351448925238,469.5,0.5332937262357413,0.5401172798273558,0.0057432432432432,0.0125,0.014527027027027,0.0099896189225737,2868.5,0.0070945945945945,0.0195945945945945,0.0277027027027027,0.0167093628207635,765.5,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 1.18% before relation subtraction and 1.08% afterward.",0.0009496676163342,2960,1053,6039,53.71621621621622,43.98648648648648,2,4,-2,0.0118243243243243,0.0219594594594594,0.0344594594594594,0.0215940110978028,475.0,0.0111486486486486,0.0226351351351351,0.0347972972972972,0.0218978655690839,455.0,0.5433488978522248,0.5497090484020142,0.006081081081081,0.0121621621621621,0.0148648648648648,0.0101434151251786,2784.0,0.0074324324324324,0.0202702702702702,0.0297297297297297,0.0178256101075737,644.5,"Across 2,960 held-out cases, the correct phonophore/source anchor was rank 1 in 1.18% before relation subtraction and 1.11% afterward.",0.0009496676163342,0,0,0,-0.8445945945945965,0.675675675675663,-2,-3,1,0.0,0.0,-0.0003378378378377997,-0.00027359009458369915,-5.0,0.00033783783783780143,0.00033783783783780316,0.0010135135135134962,6.272067656010183e-05,-14.5,0.010055171616483505,0.009591768574658377,0.0003378378378377997,-0.0003378378378379003,0.0003378378378377997,0.00015379620260489932,-84.5,0.0003378378378379003,0.0006756756756757,0.0020270270270269994,0.0011162472868101979,-121.0,0.0
qwen3_0.6b_1024d,cn_def,5,2883,1053,6039,54.59590704127645,43.21886923343739,4,7,-3,0.0121401318071453,0.0221990981616371,0.0350329517863336,0.0222124004508955,482.0,0.0110995490808185,0.0225459590704127,0.0339923690600069,0.0221056057246983,470.0,0.5329989356777437,0.5402302602511907,0.0058966354491848,0.0128338536246964,0.0145681581685744,0.0101625802206094,2879.0,0.0072840790842872,0.0197710718002081,0.0274020117932708,0.0168659270766151,761.0,,,2883,1053,6039,53.867499132847726,43.773846687478326,2,4,-2,0.0121401318071453,0.0221990981616371,0.0350329517863336,0.0219441044755355,476.0,0.0114464099895941,0.0225459590704127,0.0350329517863336,0.0221679443720989,455.0,0.543072079807024,0.549618584886624,0.0062434963579604,0.0124869927159209,0.0152618799861255,0.0103409222729975,2792.0,0.0076309399930627,0.0204647936177592,0.0298300381546999,0.0180089137751247,640.0,,,0,0,0,-0.7284079084287214,0.5549774540409373,-2,-3,1,0.0,0.0,0.0,-0.0002682959753600028,-6.0,0.00034686090877560083,0.0,0.0010405827263267053,6.233864740060047e-05,-15.0,0.010073144129280287,0.009388324635433265,0.00034686090877559996,-0.0003468609087755002,0.0006937218175510993,0.00017834205238810054,-87.0,0.0003468609087755002,0.000693721817551101,0.0024280263614290983,0.0011429866985095995,-121.0,
qwen3_0.6b_1024d,cn_def,8,2790,1053,6039,54.91039426523297,42.867383512544805,4,7,-3,0.0125448028673835,0.0229390681003584,0.0362007168458781,0.0227952477898903,481.0,0.0114695340501792,0.0232974910394265,0.0351254480286738,0.0226983909524694,466.5,0.5346201807105769,0.5423433092113333,0.0060931899641577,0.0132616487455197,0.0150537634408602,0.0104738936897791,2866.5,0.0075268817204301,0.0193548387096774,0.0265232974910394,0.0168514224067426,781.0,,,2790,1053,6039,54.15770609318996,43.47670250896057,2,4,-2,0.0125448028673835,0.0229390681003584,0.03584229390681,0.0225007507239246,476.5,0.0118279569892473,0.0232974910394265,0.0362007168458781,0.022760831396287,454.5,0.543822314894313,0.5510589149188438,0.0064516129032258,0.0129032258064516,0.0157706093189964,0.0106555900035519,2797.0,0.0078853046594982,0.0204301075268817,0.0293906810035842,0.0179445950696853,644.5,,,0,0,0,-0.7526881720430154,0.6093189964157659,-2,-3,1,0.0,0.0,-0.0003584229390680982,-0.0002944970659656994,-4.5,0.0003584229390680999,0.0,0.0010752688172042946,6.244044381759767e-05,-12.0,0.009202134183736055,0.00871560570751051,0.0003584229390681008,-0.0003584229390680999,0.0007168458781361998,0.0001816963137727997,-69.5,0.0003584229390680999,0.0010752688172043015,0.0028673835125447994,0.0010931726629427006,-136.5,
