model,relation_class,matched_edges,mean_offset_cosine_a,mean_offset_cosine_b,mean_residual_anchor_cosine_a,mean_residual_anchor_cosine_b,channel_a,channel_b,subset_id,mean_offset_cosine_c,mean_residual_anchor_cosine_c,channel_c
bge_m3_1024d,隹,11,0.02948020601814442,0.052462485703555,0.4938650510527871,0.5247690162875436,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,雨,22,0.24776289366524323,0.26814826391637325,0.5299154967069626,0.5166932208971544,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,革,13,0.15917666994321805,0.1674641008273913,0.5126018203221835,0.5421596582119281,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,頁,28,0.10591470722907355,0.09125944559595413,0.5072905272245407,0.5042677170463971,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,風,4,0.20288055762648577,0.06527447164990006,0.4298692494630813,0.3705625832080841,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,食,4,0.0178062175400555,-0.0152515643276274,0.44166892021894455,0.4527442008256912,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,飠,22,0.23360575252974572,0.21589202272959732,0.5396795028989966,0.5517120307142084,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,馬,35,0.24548167437314983,0.22406055276681267,0.515047676222665,0.5314862549304962,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,骨,6,0.3039761756857236,0.2747309679786364,0.4664858827988307,0.4750599314769109,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,髟,11,0.20262045176191765,0.169943523847244,0.4834754900498824,0.45687942884185095,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
bge_m3_1024d,鬼,9,0.16029512219958833,0.16162737210591632,0.4464588628874885,0.49845757749345565,cn_def,en_def_translated_cn_def,cn_def__INTERSECT__en_def_translated_cn_def,,,
