channel,relation_class,models,mean_offset_consistency,mean_forward_mrr,mean_inverse_mrr
en_gloss_unihan,大,4,0.07344682530189547,0.10682888215719197,0.07306929135880384
en_gloss_unihan,夭,4,,,
en_gloss_unihan,夸,4,,,
en_gloss_unihan,女,4,0.1943233703484521,0.010353860006671975,0.0348021236839038
en_gloss_unihan,子,4,0.1588574729394167,0.008898849578710875,0.003695308388500525
en_gloss_unihan,學,4,,,
en_gloss_unihan,宀,4,0.08669315782565343,0.000962342816938275,0.00404640537162365
en_gloss_unihan,寸,4,,,
en_gloss_unihan,尢,4,,,
en_gloss_unihan,尸,4,0.047641255944553276,0.005443402844959925,0.1004344357050226
en_gloss_unihan,尺,4,,,
en_gloss_unihan,履,4,,,
en_gloss_unihan,山,4,0.28944662791749864,0.0310345552665185,0.0153201153868422
en_gloss_unihan,工,4,,,
en_gloss_unihan,巫,4,,,
en_gloss_unihan,巾,4,0.28028318838526806,0.004631124052539525,0.00906320837631545
en_gloss_unihan,幺,4,,,
en_gloss_unihan,广,4,0.12744016600107505,0.07615193251051935,0.0811856173560509
en_gloss_unihan,庚,4,,,
en_gloss_unihan,廾,4,,,
en_gloss_unihan,弓,4,0.22095769994820535,0.01000110609984975,0.003906885624080175
en_gloss_unihan,彡,4,0.02765281535019825,0.00137188817147515,0.01815565464185405
en_gloss_unihan,彣,4,,,
en_gloss_unihan,彳,4,0.12994281979113376,0.007996923152637675,0.01567889427304645
en_gloss_unihan,微,4,,,
en_gloss_unihan,心,4,0.22663082336241908,0.008590545372775624,0.045851431094280096
en_gloss_unihan,忄,4,0.256759829014074,0.0111234296810786,0.0234676315599429
en_gloss_unihan,恣,4,,,
en_gloss_unihan,戈,4,0.166174361905591,0.0012737875458458249,0.004494602870675425
en_gloss_unihan,戊,4,,,
en_gloss_unihan,戶,4,0.12422396766487506,0.00059562257039025,0.0066750303825607
en_gloss_unihan,手,4,0.1633342189947143,0.01188228649934115,0.0083245672651692
en_gloss_unihan,扌,4,0.20099165305905864,0.0177578250459452,0.0422759297082397
en_gloss_unihan,支,4,,,
en_gloss_unihan,攴,4,,,
en_gloss_unihan,攵,4,0.036009946151783545,0.031232849062025874,0.09802018661236465
en_gloss_unihan,敕,4,,,
en_gloss_unihan,文,4,,,
en_gloss_unihan,斗,4,0.03673111181706187,0.0005366536108814,0.0019248998043469752
en_gloss_unihan,斤,4,0.17756060126703227,0.007607750660398175,0.003563512355124425
en_gloss_unihan,日,4,0.215729962412297,0.03255407103079872,0.0711747194372105
en_gloss_unihan,旨,4,,,
en_gloss_unihan,是,4,,,
en_gloss_unihan,曰,4,,,
en_gloss_unihan,月,4,0.17039843357633797,0.040239605730940126,0.002139578370322325
en_gloss_unihan,木,4,0.2231560337521574,0.01299735894290125,0.0236157654375683
en_gloss_unihan,東,4,,,
en_gloss_unihan,林,4,0.06085607809945935,0.00023455225659839999,0.0018729265769270751
en_gloss_unihan,欠,4,0.1269078441616147,0.0011565545583335749,0.0069580122262132005
en_gloss_unihan,止,4,,,
en_gloss_unihan,步,4,,,
en_gloss_unihan,歹,4,0.21872491044375825,0.056460102541567796,0.06271482833685342
en_gloss_unihan,死,4,,,
en_gloss_unihan,殳,4,,,
en_gloss_unihan,比,4,,,
en_gloss_unihan,毛,4,0.15095946798101062,0.016466098949037774,0.046637334274017776
en_gloss_unihan,民,4,,,
en_gloss_unihan,气,4,,,
en_gloss_unihan,水,4,0.12368719017831606,0.0006070709137144001,0.004628404066122225
en_gloss_unihan,氵,4,0.2416229534225945,0.017161543460719225,0.028989079051119998
en_gloss_unihan,火,4,0.25544048702965183,0.04763199612330428,0.049612327884409876
en_gloss_unihan,灬,4,,,
en_gloss_unihan,爪,4,,,
en_gloss_unihan,爭,4,,,
en_gloss_unihan,父,4,,,
en_gloss_unihan,爿,4,,,
en_gloss_unihan,片,4,,,
en_gloss_unihan,牛,4,,,
en_gloss_unihan,牜,4,0.1283976826733643,0.04279769171301138,0.030072556300594726
en_gloss_unihan,犬,4,-0.046019618725404096,0.0040209330828971,0.00859049754116355
en_gloss_unihan,犭,4,0.20304400738901812,0.0015041288026605,0.002307939008934375
en_gloss_unihan,玄,4,,,
en_gloss_unihan,玉,4,,,
en_gloss_unihan,王,4,0.34525012354312745,0.020030796206159725,0.019515153697625673
en_gloss_unihan,瓜,4,,,
en_gloss_unihan,瓦,4,0.29403568578085726,0.004726131118730625,0.00601396440209955
en_gloss_unihan,田,4,0.13569131583118663,0.00301884647545845,0.0305043160785377
en_gloss_unihan,申,4,,,
en_gloss_unihan,男,4,,,
en_gloss_unihan,畢,4,,,
en_gloss_unihan,疒,4,0.31539543326752745,0.005378896967755225,0.007554096424227275
en_gloss_unihan,癶,4,,,
en_gloss_unihan,白,4,0.25896852386982305,0.020703897813093026,0.009149368736553299
en_gloss_unihan,皮,4,,,
en_gloss_unihan,皿,4,0.12455209513956847,0.007306332039362075,0.024390399770416772
en_gloss_unihan,目,4,0.3148940201716351,0.0213911150012972,0.008443820296076949
en_gloss_unihan,矛,4,,,
en_gloss_unihan,矢,4,0.0001875004866936462,0.00029794213296185,0.005232189005543575
en_gloss_unihan,石,4,0.20545180703629734,0.021463960980692823,0.02832358340252155
en_gloss_unihan,示,4,0.049689838290214505,0.0011266747505186499,0.028307671947525096
en_gloss_unihan,礻,4,0.23576362727261663,0.01076266407560685,0.0306972909936207
en_gloss_unihan,禾,4,0.18827348993297405,0.019620280708119574,0.023656145462891374
en_gloss_unihan,穴,4,0.18111735877270496,0.039231003963534176,0.0419053067060677
en_gloss_unihan,立,4,0.010815112502314126,0.000779103710461425,0.003013345168837925
en_gloss_unihan,竹,4,0.28041646916286217,0.015821561356378525,0.01496891338525015
en_gloss_unihan,箕,4,,,
en_gloss_unihan,米,4,0.2595837153360032,0.011569998324966475,0.012011366247060177
en_gloss_unihan,糸,4,0.22012252247805003,0.004755704844402925,0.019046715223656252
en_gloss_unihan,縣,4,,,
en_gloss_unihan,缶,4,,,
en_gloss_unihan,网,4,,,
en_gloss_unihan,罒,4,0.12798529621213672,0.00072503245389505,0.0036321625808498252
en_gloss_unihan,羊,4,0.22228925005765626,0.026157893482302873,0.00225223096165585
en_gloss_unihan,羽,4,0.21972342207445758,0.0101878910727768,0.004763840811796625
en_gloss_unihan,習,4,,,
en_gloss_unihan,老,4,,,
en_gloss_unihan,耂,4,,,
en_gloss_unihan,耒,4,0.1395512229896017,0.0046313999866938,0.00291591153048105
en_gloss_unihan,耳,4,0.1186917638664858,0.001277655391876825,0.005026950007563025
en_gloss_unihan,肉,4,0.23211638557500608,0.0161090952850109,0.024814123103963102
en_gloss_unihan,臣,4,,,
en_gloss_unihan,臤,4,,,
en_gloss_unihan,臥,4,,,
en_gloss_unihan,自,4,,,
en_gloss_unihan,至,4,,,
en_gloss_unihan,舌,4,,,
en_gloss_unihan,舛,4,,,
en_gloss_unihan,舟,4,0.4075310656917281,0.035437767937025376,0.0038408999493861748
en_gloss_unihan,色,4,,,
en_gloss_unihan,艹,4,0.2762944382671439,0.01049804542474075,0.01970518446775365
en_gloss_unihan,蕇,4,,,
en_gloss_unihan,虍,4,,,
en_gloss_unihan,虎,4,,,
en_gloss_unihan,虫,4,0.35888367470338817,0.01237137138014555,0.008446805347382125
en_gloss_unihan,血,4,0.1665549108874984,0.007564677254080925,0.04834178914072278
en_gloss_unihan,行,4,0.06935080503379655,0.12544669622172222,0.12645302586305965
en_gloss_unihan,衣,4,0.18768170535460935,0.0025835516168276,0.013054044418138375
en_gloss_unihan,衤,4,0.2743356464902478,0.008494969488936726,0.00846451436811545
en_gloss_unihan,襾,4,,,
en_gloss_unihan,覀,4,,,
en_gloss_unihan,見,4,0.11348733495105982,0.013400530936535975,0.004397104055237325
en_gloss_unihan,角,4,0.15525603992864484,0.001277258236145125,0.0027252299635510497
en_gloss_unihan,言,4,0.18872501985325163,0.023662721460803372,0.04422788439456812
en_gloss_unihan,谷,4,,,
en_gloss_unihan,豆,4,,,
en_gloss_unihan,豕,4,0.4074493557369957,0.19459809866219543,0.0049773159207614995
en_gloss_unihan,象,4,,,
en_gloss_unihan,豸,4,0.25495381207050133,0.003492741556576325,0.00323685280232495
en_gloss_unihan,貝,4,0.19649934716819017,0.007077412466648576,0.008524865257500375
en_gloss_unihan,赤,4,,,
en_gloss_unihan,走,4,0.07590697007981355,0.00147676244616665,0.004903439795018975
en_gloss_unihan,足,4,,,
en_gloss_unihan,身,4,,,
en_gloss_unihan,車,4,0.23851462642943377,0.0038406156146487498,0.006447072552885975
en_gloss_unihan,辛,4,,,
en_gloss_unihan,辶,4,0.17523284994936342,0.005287931905597825,0.015687539440782675
en_gloss_unihan,邑,4,,,
en_gloss_unihan,酉,4,0.25783600449358346,0.0082458636868037,0.0027243805094799
en_gloss_unihan,釆,4,,,
en_gloss_unihan,里,4,,,
en_gloss_unihan,金,4,,,
en_gloss_unihan,釒,4,0.20577490696236692,0.01012144554129445,0.022557207095349925
en_gloss_unihan,門,4,0.1763036849292656,0.037717607903748854,0.04506868747736102
en_gloss_unihan,阝,4,0.28048507493261593,0.0063262297257986495,0.015284531322788276
en_gloss_unihan,隹,4,0.09622770978603508,0.001175821157241425,0.0029811424483092
en_gloss_unihan,雈,4,,,
en_gloss_unihan,雨,4,0.26323307189159095,0.022875717950877825,0.050459487999824276
en_gloss_unihan,雲,4,,,
en_gloss_unihan,非,4,,,
en_gloss_unihan,面,4,,,
en_gloss_unihan,革,4,0.2718079151508088,0.005349390811292326,0.038598509582259424
en_gloss_unihan,韋,4,0.18566120904870326,0.00180558192220585,0.002558490229433575
en_gloss_unihan,韮,4,,,
en_gloss_unihan,音,4,,,
en_gloss_unihan,頁,4,0.13028632026925188,0.00221276974817535,0.007270785618303025
en_gloss_unihan,風,4,0.32709108189576197,0.1392538706457637,0.03802563321652212
en_gloss_unihan,食,4,0.086223080009222,0.00059524694217065,0.008706705969475126
en_gloss_unihan,飠,4,0.25279179437913823,0.011987278811961299,0.018449361562023873
en_gloss_unihan,首,4,,,
en_gloss_unihan,香,4,,,
en_gloss_unihan,馬,4,0.25410808874457547,0.010658864257166601,0.0309330958181307
en_gloss_unihan,骨,4,0.2932720187549981,0.016943230168220802,0.0034596511351478
en_gloss_unihan,高,4,,,
en_gloss_unihan,髟,4,0.24649973999476055,0.0592410967238894,0.09884397577714607
en_gloss_unihan,鬥,4,,,
en_gloss_unihan,鬼,4,0.25005947830240155,0.019143861550444174,0.0064998253519875
en_gloss_unihan,魚,4,0.4248221155721694,0.0245172660384152,0.0047288695726119
en_gloss_unihan,鳥,4,0.3751226618825908,0.01196416486954655,0.0051628489936917255
en_gloss_unihan,鹵,4,,,
en_gloss_unihan,鹽,4,,,
en_gloss_unihan,鹿,4,0.28216261363455225,0.11704951014171108,0.0117629875195491
en_gloss_unihan,麥,4,0.14410273265093562,0.15766935746390043,0.14742316186606483
en_gloss_unihan,麻,4,,,
en_gloss_unihan,黍,4,,,
en_gloss_unihan,黑,4,0.2343755287378478,0.0049202093201627245,0.0045570266477175
en_gloss_unihan,黹,4,,,
en_gloss_unihan,黽,4,,,
en_gloss_unihan,鼎,4,,,
en_gloss_unihan,鼓,4,0.45153280161321163,0.18301062683926456,0.00423606162082265
en_gloss_unihan,鼠,4,0.26083200126886363,0.021827443011559977,0.0091075540308347
en_gloss_unihan,鼻,4,,,
en_gloss_unihan,齒,4,0.32886742014670745,0.02971310659169195,0.00534424331284645
en_gloss_unihan,龍,4,,,
en_gloss_unihan,龠,4,,,
en_gloss_unihan,𠘨,4,,,
en_gloss_unihan,𠚕,4,,,
en_gloss_unihan,𠫓,4,,,
en_gloss_unihan,𡱕,4,,,
en_gloss_unihan,𢆶,4,,,
en_gloss_unihan,𣶒,4,,,
en_gloss_unihan,𤤴,4,,,
en_gloss_unihan,𦍌,4,,,
en_gloss_unihan,𧾷,4,0.2563094693056952,0.008084467967237725,0.022988394136242225
zh_char,⺝,4,,,
zh_char,㐬,4,,,
zh_char,㐭,4,,,
zh_char,㐺,4,,,
zh_char,㔾,4,,,
zh_char,㗊,4,,,
zh_char,㝱,4,,,
zh_char,㣺,4,,,
zh_char,㫃,4,0.30256305981311016,0.00356677091801115,0.006769938964334
zh_char,㹜,4,,,
zh_char,㾜,4,,,
zh_char,䀠,4,,,
zh_char,䖵,4,0.0015217738226056265,0.00221141274609295,0.0039959399412409
zh_char,一,4,,,
zh_char,丂,4,,,
zh_char,与,4,,,
zh_char,丠,4,,,
zh_char,丮,4,,,
zh_char,乑,4,,,
zh_char,乙,4,,,
zh_char,二,4,,,
zh_char,云,4,,,
zh_char,京,4,,,
zh_char,人,4,,,
zh_char,亻,4,0.15298692498411698,0.04676738198897357,0.08335375165318998
zh_char,儿,4,,,
zh_char,光,4,,,
zh_char,兮,4,,,
zh_char,共,4,,,
zh_char,冂,4,,,
zh_char,冃,4,,,
zh_char,冖,4,,,
zh_char,冥,4,,,
zh_char,冫,4,0.18731551130230606,0.009613721810759625,0.007965965270073575
zh_char,几,4,,,
zh_char,刀,4,,,
zh_char,刂,4,0.21506640061144586,0.0305672150666461,0.03374447572074213
zh_char,力,4,0.1175224059767535,0.02900567180930305,0.043011665863537524
zh_char,勹,4,,,
zh_char,匕,4,,,
zh_char,匚,4,0.19772636913694436,0.001182349640107625,0.006532499109083225
zh_char,匸,4,,,
zh_char,十,4,,,
zh_char,卂,4,,,
zh_char,午,4,,,
zh_char,半,4,,,
zh_char,卜,4,,,
zh_char,卩,4,,,
zh_char,卵,4,,,
zh_char,厂,4,-0.015901526591430102,0.012715956242895825,0.07408728593295046
zh_char,厶,4,,,
zh_char,去,4,,,
zh_char,又,4,,,
zh_char,口,4,0.2540304851860382,0.033477678744477046,0.042082428430773824
zh_char,可,4,,,
zh_char,吅,4,,,
zh_char,向,4,,,
zh_char,喜,4,,,
zh_char,囗,4,0.19827272522855882,0.0484340446186698,0.025837817625004877
zh_char,土,4,0.23196671358086762,0.03462826622840287,0.045335046277902476
zh_char,士,4,,,
zh_char,壬,4,,,
zh_char,壴,4,,,
zh_char,夂,4,,,
zh_char,夊,4,,,
zh_char,夕,4,,,
zh_char,多,4,,,
zh_char,大,4,0.03172268695198,0.054024439856260605,0.07251548102029334
zh_char,夨,4,,,
zh_char,夭,4,,,
zh_char,夰,4,,,
zh_char,夸,4,,,
zh_char,奢,4,,,
zh_char,女,4,0.2510771534794341,0.017085305800997173,0.034766228304782
zh_char,子,4,-0.00033390293053039977,0.005840275186896124,0.00249160488886635
zh_char,學,4,,,
zh_char,宀,4,0.08315117956122513,0.014437677580214225,0.050661641753932424
zh_char,寸,4,,,
zh_char,尢,4,,,
zh_char,尸,4,0.10589391745161258,0.005287378421505675,0.0081864505174516
zh_char,尺,4,,,
zh_char,履,4,,,
zh_char,山,4,0.2646199569402432,0.040322490112717026,0.0518191696081621
zh_char,屾,4,,,
zh_char,工,4,,,
zh_char,巫,4,,,
zh_char,巾,4,0.21773615205394367,0.024313468118295975,0.030086442434829174
zh_char,幺,4,,,
zh_char,广,4,0.19263109902108438,0.04398229448341755,0.062094269123627796
zh_char,庚,4,,,
zh_char,廾,4,,,
zh_char,弓,4,0.123614432880034,0.021045494788251577,0.030366027039522098
zh_char,彡,4,0.002138691222561251,0.010564001035814575,0.023338454862684127
zh_char,彣,4,,,
zh_char,彳,4,0.13592702464053502,0.0099751596166926,0.051887404028236175
zh_char,微,4,,,
zh_char,心,4,0.23080487579910922,0.0181652854320467,0.0318475307017363
zh_char,忄,4,0.2693209744538215,0.0215185599540848,0.03743119538572925
zh_char,恣,4,,,
zh_char,戈,4,0.14012190159833562,0.004611628670239625,0.0110213032998946
zh_char,戊,4,,,
zh_char,戶,4,0.07900921645341437,0.0011234205909107001,0.0082639057227058
zh_char,手,4,0.2440015614265576,0.0434421387213101,0.04131282594644865
zh_char,扌,4,0.2090057838731767,0.026508048273419398,0.043915983662938175
zh_char,支,4,,,
zh_char,攴,4,0.32424744779709724,0.004853848808526575,0.002586841573742375
zh_char,攵,4,0.11170498992405117,0.0069339872175713,0.0217573129585554
zh_char,敕,4,,,
zh_char,文,4,,,
zh_char,斗,4,0.0108927176333964,0.00131878627970365,0.0080867536538567
zh_char,斤,4,0.08139112209901211,0.005758575367156975,0.00712292125725545
zh_char,日,4,0.18892093550816955,0.06205363305513162,0.08881950540489635
zh_char,旨,4,,,
zh_char,是,4,,,
zh_char,曰,4,,,
zh_char,月,4,0.14657655054987923,0.016037298832075077,0.04670615368087382
zh_char,木,4,0.2781149339109626,0.020584961102890174,0.03472038758817277
zh_char,東,4,,,
zh_char,林,4,0.058300108338395724,0.06735278129458508,0.10650228703890943
zh_char,欠,4,0.17315693545000002,0.009487779620766376,0.0255956488059138
zh_char,止,4,,,
zh_char,步,4,,,
zh_char,歹,4,0.2190078062057081,0.0074556999889238,0.0042772372668142
zh_char,死,4,,,
zh_char,殳,4,,,
zh_char,比,4,,,
zh_char,毛,4,0.19478654731065032,0.00244988185814,0.030261212527061102
zh_char,民,4,,,
zh_char,气,4,,,
zh_char,水,4,0.11181515071075401,0.0005066652050981499,0.015402010063002
zh_char,氵,4,0.2557632702453414,0.025945305412752175,0.04651712556107598
zh_char,火,4,0.25272456092261564,0.047238232147221476,0.06733732837275018
zh_char,灬,4,,,
zh_char,炎,4,,,
zh_char,爪,4,,,
zh_char,爭,4,,,
zh_char,父,4,,,
zh_char,爿,4,,,
zh_char,片,4,,,
zh_char,牛,4,,,
zh_char,牜,4,0.19498284725058407,0.0051444795000309745,0.0063757427226794
zh_char,犬,4,-0.038597448884199026,0.011364063709545149,0.013920923712859724
zh_char,犭,4,0.27213179960122535,0.015301279292446351,0.0299248160824815
zh_char,玄,4,,,
zh_char,玉,4,,,
zh_char,王,4,0.2551994489040226,0.061994065639757796,0.07987414684680891
zh_char,瓜,4,,,
zh_char,瓦,4,0.38532182122938907,0.025800174466197753,0.015971164561819
zh_char,田,4,0.12452301937334523,0.03605209054016835,0.05467940301663338
zh_char,申,4,,,
zh_char,男,4,,,
zh_char,甾,4,,,
zh_char,畢,4,,,
zh_char,疒,4,0.3315684836339451,0.03440211495271872,0.0434932730429842
zh_char,癶,4,,,
zh_char,白,4,0.15309275946180734,0.006069142687965125,0.005494119562324475
zh_char,皮,4,0.1637294981628656,0.015110452609774526,0.0020489122808924
zh_char,皿,4,0.10875517937044298,0.01851621707894825,0.03403124997054567
zh_char,目,4,0.27490186945489437,0.03540522233395588,0.04318630042345555
zh_char,盾,4,,,
zh_char,矛,4,,,
zh_char,矢,4,0.12461215808677176,0.0030611291948781996,0.009856285840474224
zh_char,石,4,0.2507073817255555,0.007427932168699325,0.017375748583283473
zh_char,示,4,0.17356669402215627,0.04902174304580825,0.11605911036192125
zh_char,礻,4,0.2165903713122555,0.015906775552036574,0.024944400049707473
zh_char,禾,4,0.24877069223216397,0.012085922285220974,0.01051290508737545
zh_char,穴,4,0.22136853599610426,0.024857155792911374,0.02714153726285505
zh_char,立,4,-0.05905707712684358,0.004762353619476825,0.0075954527589356755
zh_char,竹,4,0.27747383814431514,0.011192703879848775,0.025067808598902425
zh_char,箕,4,,,
zh_char,米,4,0.2594873592024669,0.04723290550646703,0.033031177489324076
zh_char,糸,4,0.3125373290124443,0.0123064364999081,0.018064110523362226
zh_char,縣,4,,,
zh_char,缶,4,0.04598105838522312,0.0056849058198747745,0.009365074726914275
zh_char,网,4,,,
zh_char,罒,4,0.20335444714874026,0.0004661991427543,0.00121882832598275
zh_char,羊,4,0.19640262634493408,0.014902072477900576,0.06279759732811688
zh_char,羽,4,0.30380254245930066,0.0276568791376745,0.012367685921759951
zh_char,習,4,,,
zh_char,老,4,,,
zh_char,耂,4,,,
zh_char,耒,4,0.1192564360597836,0.02146960185394015,0.017385536675335024
zh_char,耳,4,0.08634942439808088,0.010799309376591626,0.0061973675328273505
zh_char,肉,4,0.2603608461501805,0.0116338358917115,0.0176983261991238
zh_char,臣,4,,,
zh_char,臤,4,,,
zh_char,臥,4,,,
zh_char,自,4,,,
zh_char,至,4,,,
zh_char,舌,4,,,
zh_char,舛,4,,,
zh_char,舟,4,0.3406310627469793,0.05184001191087615,0.03835221555455262
zh_char,色,4,,,
zh_char,艹,4,0.2922977325945649,0.03354062840808225,0.056440746239115026
zh_char,蕇,4,,,
zh_char,虍,4,0.1102412277832627,0.002582367806157275,0.0039382590226890255
zh_char,虎,4,,,
zh_char,虫,4,0.4031772705346035,0.0153275939317517,0.015720706348791875
zh_char,血,4,0.3481704406440258,0.0007759293410423751,0.07600039428465108
zh_char,行,4,0.12870317627675829,0.04523815057092935,0.06700710993872677
zh_char,衣,4,0.22333171897723025,0.024360748139759622,0.03784637374489105
zh_char,衤,4,0.33313498132823344,0.009124674070437676,0.026296365177175998
zh_char,襾,4,,,
zh_char,覀,4,,,
zh_char,見,4,0.28349477436859155,0.020849139188568726,0.02999257149340445
zh_char,角,4,0.3279730239883065,0.0023309051541756747,0.016004787198972876
zh_char,言,4,0.2849531528438179,0.023252795807908375,0.030187124782264475
zh_char,谷,4,,,
zh_char,豆,4,,,
zh_char,豕,4,0.4495138935162686,0.0705528289345238,0.0512660101879749
zh_char,象,4,,,
zh_char,豸,4,0.37891724035143853,0.019000435630401227,0.011106268079909526
zh_char,貝,4,0.26645167688944965,0.0132339053012156,0.021873762763639875
zh_char,赤,4,,,
zh_char,走,4,0.24031880192924285,0.004949143781302675,0.026480730542555973
zh_char,足,4,0.25307290023192763,0.0645780640488997,0.11331606317541848
zh_char,身,4,,,
zh_char,車,4,0.3662586435809212,0.013649259446166474,0.0072733854408219
zh_char,辛,4,,,
zh_char,辶,4,0.14645909061821705,0.02762431043561185,0.04794004675037195
zh_char,邑,4,,,
zh_char,酉,4,0.2646613977461432,0.0130101811036227,0.0207840608746912
zh_char,釆,4,,,
zh_char,里,4,,,
zh_char,金,4,,,
zh_char,釒,4,0.33376280999204905,0.01803037254208185,0.026690756861729725
zh_char,镸,4,,,
zh_char,門,4,0.3448470239261431,0.04324905929555525,0.028480881684788125
zh_char,阝,4,0.2975456156646427,0.018354976987953547,0.03596041575921195
zh_char,隹,4,0.14387385782902123,0.06337604360841503,0.0375949996715361
zh_char,雈,4,,,
zh_char,雨,4,0.25522765951852,0.0972205163537107,0.07443637610285846
zh_char,雲,4,,,
zh_char,非,4,,,
zh_char,面,4,,,
zh_char,革,4,0.2860653120681972,0.004536348625103875,0.04068235449832385
zh_char,韋,4,0.2969690213600794,0.0044307304046918745,0.007909612995891525
zh_char,韮,4,,,
zh_char,音,4,0.04441643806057975,0.0011375858074368,0.003612448681912525
zh_char,頁,4,0.26474776917704096,0.01397396895203515,0.0141008844112126
zh_char,風,4,0.22383601409900516,0.03660449447534572,0.019558364985344426
zh_char,食,4,0.12845495793347553,0.0140493293749933,0.0041500099416328
zh_char,飠,4,0.35129590639963937,0.04562128724056573,0.042807279363175854
zh_char,首,4,,,
zh_char,香,4,,,
zh_char,馬,4,0.3554032823268437,0.0131274831189131,0.007190270421291775
zh_char,骨,4,0.2846527471473174,0.00384193474015425,0.005399297059589525
zh_char,高,4,,,
zh_char,髟,4,0.33650796253932636,0.06011136047696495,0.0768531697260901
zh_char,鬥,4,,,
zh_char,鬼,4,0.2563654188998043,0.0123004320980249,0.008232683658779251
zh_char,魚,4,0.5448732579437395,0.03575826077989042,0.013351661852859652
zh_char,鳥,4,0.45520731619178834,0.013144951657084701,0.01211480099516445
zh_char,鹵,4,,,
zh_char,鹽,4,,,
zh_char,鹿,4,0.4004535453224724,0.013546062018513626,0.006843492803176124
zh_char,麥,4,0.24685243554413316,0.05089942055093717,0.0068823116033062
zh_char,麻,4,,,
zh_char,黍,4,,,
zh_char,黑,4,0.2703283443850906,0.00393863503994295,0.014765864096919275
zh_char,黹,4,,,
zh_char,黽,4,,,
zh_char,鼎,4,,,
zh_char,鼓,4,0.4570297123864293,0.010463231170838075,0.0018990401227165
zh_char,鼠,4,0.4488239805731508,0.0448614853170162,0.006769951180820626
zh_char,鼻,4,,,
zh_char,齒,4,0.5109587216919118,0.01740781163157155,0.0030604570826971997
zh_char,龍,4,,,
zh_char,龠,4,,,
zh_char,𠘨,4,,,
zh_char,𠚕,4,,,
zh_char,𠩺,4,,,
zh_char,𠫓,4,,,
zh_char,𡱕,4,,,
zh_char,𢆶,4,,,
zh_char,𣶒,4,,,
zh_char,𤤴,4,,,
zh_char,𥄎,4,,,
zh_char,𦍌,4,,,
zh_char,𧾷,4,0.3038792726500624,0.02516796428955315,0.038549471737778326
